,prediction
29603,386.0185128549565
19618,5998.4132480610515
444,5545.71416351396
30830,488.9394941058745
4724,544.1919394391298
8344,5124.552489720245
8596,5417.704547565949
36354,830.9678082761784
43327,2198.0778057209245
29182,422.2024011390822
46513,1751.0641547597515
30545,323.42529247266066
14619,5335.182502460577
26901,14201.85935805575
34011,1433.9035473850236
35594,765.161861605593
16497,6369.975565881994
27339,14207.626137426207
50938,2759.3750099581484
16113,10171.20017889775
21926,13391.644890571166
3715,3342.919557182442
11921,6171.45676250876
40529,1829.8548627506607
35526,751.5321226656015
30696,1035.636934989161
9654,4666.263298012198
32229,655.819759419257
40407,343.9960684006983
31800,801.4855948019322
52243,3495.381628483028
26130,15373.101470586775
47743,2349.2934318801927
27092,13964.943899312904
50131,2106.003848864737
6188,5616.372308201577
26362,601.9337433795154
15557,9238.151729262905
6413,3968.886629490171
13256,5837.683087250147
51066,2871.842025579379
25950,17585.00534663632
51409,3469.863172207344
30430,236.6610230958504
42427,2056.3414878269577
37160,256.61448928796017
8042,1078.723117136422
44380,1521.355222565271
36970,1049.2933838092395
33889,458.10573554874645
24880,9910.925439430624
43902,708.7456744431329
25607,14846.687471375975
42667,1203.477666931758
38482,1172.107057111236
11912,4812.129228796803
20474,11063.329305149875
866,2898.4268300009753
47707,2115.7082265082827
4021,4884.671261761025
14188,4444.875203508091
32231,820.5889792966045
32755,502.00569029292456
11708,646.3972408766458
13645,7332.252713828977
16297,5141.485031032029
50468,2945.6935226655187
4212,3991.1098132238258
53867,3321.901066461407
16311,5435.031402301089
53344,3112.9133764156213
45072,927.7074992495582
34365,1353.3693791108053
32730,303.6914673461433
51434,2196.471005897147
5114,3777.22338222068
35703,740.082826128928
11245,7182.473067313869
50014,3072.561950472158
52607,3531.2582530125947
3918,5428.5158920315425
2449,3548.925811246474
23262,9182.291748863063
15664,5173.4812261919105
4243,4500.6733167704115
49391,2652.693583489745
33355,679.6883815611618
27842,592.389972239318
30714,770.9165846860669
16381,7877.695045309019
15145,6356.009455084426
18577,9341.7285557993
50957,3757.947547162661
29731,462.9592204017026
6545,4405.950004604982
37664,839.4179520452199
47144,1663.1180748904226
43933,343.21704077441973
51754,3116.5890535849576
21421,10236.998442355209
2569,2979.1236511240495
9928,5605.503818460875
4046,3140.555675536383
11062,976.1889552805551
3180,4144.604760799681
53292,365.1946745076748
17853,6536.57207447769
48650,653.9114014475272
47760,2103.3586497477518
335,3130.7292811310544
12848,5018.117260814162
45313,663.0016675437473
51444,3593.858656001852
28701,501.6326437214848
51240,2935.9353780389974
43814,1703.4341681275582
22062,12369.621325135937
21609,9407.521723451388
25062,10190.518442139539
11980,5560.746622457444
49487,2489.545266071669
51926,2553.1372467503097
35430,658.7184736983618
7760,6369.943412973729
8343,5521.43895419098
53534,2483.79328843694
47784,1741.799197915232
6976,4222.032880592989
37095,1065.523042716657
27104,14927.801525223582
20392,355.4536405408071
16013,7546.130803954462
8161,6260.582913291821
12157,4758.844351446445
32361,601.046242174154
1276,3615.213865803271
23298,10080.3364786236
51529,3905.148712336162
9118,6162.715859518596
7528,5360.139327336003
19265,9028.204290078682
4855,3270.1964508286364
51153,1715.8636340154735
28891,286.1169932199373
3263,4757.534887324518
6175,4452.214691721216
853,3354.7577057237613
22926,9364.353759214597
23494,5362.730587696105
34239,730.3199375744625
6975,5170.888054479117
51590,3027.310955905872
40245,920.0373411104556
8745,6139.772506292391
13729,126.48165501164476
38789,600.7773559311718
30103,260.8162666571625
9293,5338.964561752782
42640,1685.1803416790026
27556,14795.527742097143
40444,3098.4830279010894
25193,14486.302665819552
21492,6835.750921444913
46712,2097.9645230524875
24461,6569.1801409999425
10941,5324.044385357827
11054,60.06852049727604
27113,12599.975929395692
43456,1431.4950128637647
20916,5892.07060345641
19067,9594.740150769274
13988,9556.070883641747
9568,5249.054916709449
17893,5481.313181686437
38836,1642.0082212499583
9631,6769.035267103938
31179,196.63000553877282
20433,9738.660127645704
39428,1025.747938544624
25486,15284.082331097976
20351,5446.433309841446
20723,431.98836703271445
27749,16433.103111421802
25002,13961.583210546945
44652,647.2180022410794
36742,890.7202191640754
42369,1819.7153775587176
3767,9781.305949380825
39968,1115.0134105885772
49424,3100.981013989087
373,3486.323163417648
32908,751.6221803585722
53097,3150.293652199096
26702,533.2174147983533
27303,11046.676382754056
3168,5138.217598147641
22021,875.9327875492854
2182,4944.783376094465
41365,1232.9793892885937
10955,5787.34302633928
17133,6265.973231017631
43114,1706.7401502974171
14971,4954.293295203692
25533,9535.109010869493
27943,34.905458091518085
42710,2062.5121200149697
4689,4537.245275484052
41134,1762.4429024860437
22976,5741.549737481437
48217,2090.571286246919
36599,604.1797968258252
5314,3603.58541188432
7337,4459.056053405326
5896,4332.081415249715
7100,6747.575309238366
4244,3623.6830315846564
36567,-240.04996059957193
51625,1370.943252913563
20909,10896.592715783689
23848,9226.749803332008
29608,608.3249562462406
31223,353.54943876132893
659,7410.288877624662
37719,694.4976861541036
41717,630.961651844118
1090,3347.0280786700678
7831,5208.3687996405715
35304,600.8941235042294
28124,850.5228048526806
15507,5907.0906306042
30055,1009.1873324172702
15356,7538.243750195497
14493,4819.163850498693
22750,9403.349835760344
34056,947.1309632983575
5436,5666.6728802138605
28479,477.63817843741344
45318,625.798468232595
39309,791.0529301003917
49158,1558.0439672424982
11497,6245.675863138173
14712,193.03125982110578
19805,9437.220343021549
14686,7725.430024605121
36154,238.83863292390743
11015,7197.0106393526385
38348,1305.0475899700323
31005,1249.3316931495683
6927,5561.814239048745
29889,264.68259339135693
28630,348.79223620464836
2975,3203.1959146470326
24894,14048.463289493164
23436,6897.551048346513
20355,5133.379312601659
10734,542.524470994369
114,3143.692428376664
43997,316.83908000938027
30778,372.10769638917554
42017,1801.702440637142
4039,4704.474117673744
29365,316.6901595280542
24460,11138.866320953548
9590,5898.734441816961
5058,639.9255511468473
725,521.0900527752528
22060,9303.378743709134
48849,2669.142865072219
39370,1800.7916215797304
34199,615.5785245681145
28131,88.9710017815014
53905,3059.947972493166
35964,-0.47665503905227524
24445,9564.328702351506
21123,7197.875221256827
4850,3198.0082843855307
33881,522.2429085481126
14960,6777.231043227275
42259,1605.8208358547963
9044,629.0732554978422
53181,3525.783148848088
41482,908.8540798509712
5879,5227.0362950117105
35020,610.7298766171043
687,3369.9960687106905
37218,1066.4286125853287
1864,2417.9179447990755
3834,4973.902489440505
33441,502.0002472647502
9186,4423.506062845077
23579,7517.055858370975
32731,142.7393106350719
39193,802.5178786869001
46917,3148.334584548531
4669,4932.628188149651
31903,510.6469363696888
28455,764.0736588720683
34295,528.8259228227871
8755,4587.595147845328
45511,1716.3032953273832
25729,17825.134596964162
39437,1054.3117847411631
4883,5467.552590928435
23318,11313.159039903903
43215,2041.1356249710952
42791,1896.8373118784111
49694,1989.1267719984753
15255,5298.978128899664
28471,330.67056680055975
17122,6332.3191903591305
46783,2165.1792388809736
20216,9390.32314686242
12831,5140.499178139722
38153,615.5012816951094
18795,7538.150494313928
32665,507.4268740910811
14966,5157.928869586325
21351,11219.623328481972
12223,5277.890847337572
46921,1761.872629869009
47633,1810.971900896715
6887,6675.376410122275
10600,5387.387313033401
47691,2635.823121545458
48705,3251.1820310304465
48966,630.1826242178322
7456,5272.687980988023
19055,4939.277771470961
15845,8533.915309890805
19264,9584.15164555788
37517,743.9060314236085
3955,9196.58372946574
39185,1341.3098683156495
5348,3829.310967822974
43282,169.9946507133318
38118,575.048857810325
48526,1856.2057664128006
3467,5676.25617703372
4569,3651.1140020243292
50309,691.4092572686386
12024,5061.463248980681
36911,497.8039129237295
25668,9498.788809348642
17267,5758.0056400857375
41460,1066.7020022433753
5936,5101.134540047056
49397,2873.3701727632433
21848,9234.79759858714
26253,13612.398740128596
30281,600.2643819726109
2338,3182.5717373493535
2298,3674.314916430216
23787,6317.493227849403
45180,1403.620099819469
47290,152.7266587665472
3085,3652.00851038775
33464,458.03953677006575
4878,4456.73592412777
47576,1930.1926187320241
21163,7209.358563663909
5929,6190.326005731089
33839,1046.8694598165712
7515,5312.656191794467
29284,51.18982359502843
22492,10298.43545073806
40238,1093.1824524970725
40724,1885.0471400691022
50130,2078.7163742687553
4421,5809.3225530346845
593,3695.798880165832
1721,854.4811006325326
15517,5561.939319006307
26845,13802.189090697899
16694,230.5119865920169
6196,3773.705961195057
2000,4518.1415391119535
1576,3348.013931562371
29664,566.4976694265206
47928,2180.082151232902
36862,1170.2069931334772
32169,19.209975910209323
33801,964.1644299689251
38879,714.7226306515768
12630,5030.366047208741
14217,7222.091567791449
15621,5255.577587520414
13619,5100.984337384432
19414,10088.029235255586
11876,5817.497043915571
36106,882.9296425204448
27831,647.8565788289234
28265,323.6511397510294
45698,2406.750178531056
46130,2266.334874371525
26904,16187.958242971985
49002,2435.562009732006
28606,169.44821862004756
45447,1866.4174344738458
2101,2969.154353265345
40500,693.0705011100872
25999,32407.024885337047
3425,3173.193997350132
42695,1571.9128127423173
30969,894.362609972588
46057,1345.028232572171
53168,2601.82531253227
48313,155.7837163188815
11209,6435.737340135411
52737,3051.4253869516033
42125,1323.3882943134886
42437,1936.8672364390077
39861,1063.0272521882434
12053,579.0119904921157
52258,3257.579274661035
45568,1806.1689664475998
24103,13963.65380908074
9125,4621.3626245556225
41100,1348.9270594374357
42361,2233.942744228476
49495,3591.6021766492886
44493,1790.9080497728319
35295,268.5318094658978
33299,570.4881181146338
10732,645.0565818501054
27084,8828.029708937323
18765,11304.514243761112
44248,1448.5924334734336
33026,424.2320300989377
29859,449.24356157045986
18956,9703.077026173534
24510,11480.712626775769
50978,239.0078622534893
43409,1893.332992275944
35376,1213.4595720350553
30779,960.1605031620857
6513,4516.047627380729
53092,2760.5677065070195
30476,436.0797778606793
30978,729.7400473464586
3154,4666.976126859807
5701,81.31751994972728
25657,11879.775706289836
39556,421.61630469830925
6,81.33108054335753
12058,363.92358789732316
53060,2668.3768103038747
43660,1377.3226159175065
52716,2046.9469660003488
37482,829.0056833214585
34602,178.78066107915947
39838,2103.3319398676613
47758,1833.3568025207278
48736,3880.7939794991507
7122,5220.530559411503
52064,3407.056730181812
30293,977.5411064896725
11968,5444.66429152114
42217,1339.5070446378122
939,3683.530415867368
19402,8099.754980696247
7616,5558.243702277057
7598,5867.932836168095
49864,3021.3236372924002
36209,807.8296309023208
53779,3406.089293175617
24516,13702.743320946425
30282,325.4787803468025
39479,1032.9482625552264
30661,1070.9400703225583
52624,424.6202943678909
11067,589.1247658039683
43515,2142.309947750098
17039,7617.547607593873
23372,845.7838427332063
20938,6582.900303246242
42950,454.023923941204
20177,5546.076305638511
21549,13480.792637038405
6936,4578.700645509878
18641,9519.814983282811
17318,5346.354271537479
2778,2966.1580514635134
46739,2204.2962391920373
9931,6400.6196282232995
16416,5660.420813159124
3279,3761.2191362393023
22248,7372.122031886232
37013,455.6926976124232
35116,516.9652022031041
40211,219.8967074161701
44146,2044.9793980174582
32491,1111.7277372669778
48802,2125.6760782560777
46038,2025.2188630108503
12915,6269.776710545115
21484,11689.447995521357
11165,5394.372323944568
36716,756.504791705087
34530,599.2021900189466
38418,844.4521584103386
29338,135.3772687341152
42682,1259.0410794689597
30185,1285.0304287422368
42949,694.9036672089424
40716,1820.6788706026346
29600,679.3268271723027
14704,631.0932852372607
4347,3267.930088534067
52152,3036.1943783455317
32640,557.4894259327193
16773,6482.571188481659
47117,2409.9982559162127
1563,3251.8271436429422
14488,6277.286386091475
21039,303.29715392278376
12350,4469.065798166272
24810,14067.707472249085
20847,9366.497910907932
31830,653.6466530062607
16320,6242.442382303114
27726,17443.55761770737
10430,6187.291149989167
21503,7079.471474207048
34272,287.18617394111425
42139,1446.8234151531287
48034,2425.7587614048134
7893,6129.885930136332
47474,1492.826709075067
45169,2893.591567194693
42185,1613.8010925403396
31793,954.2992924386781
11547,5206.046407132908
24913,14353.525137687026
40488,1230.9118171694972
6075,4847.424070136221
11082,6404.991746309097
24862,18109.99026842409
15013,5340.482762493413
24184,13578.654599660877
8428,5109.68575147601
41842,797.1294539232404
22774,5311.44734258959
13298,5720.269349284934
13774,5454.569857563087
31383,334.13093087045854
3298,3325.8702482976005
34327,1689.7677728642411
5140,5139.145546255246
12593,6928.4179131609435
24024,12503.964443005403
20349,5573.795883433739
32688,267.34871213746374
26344,673.384634325037
19588,9620.171747540595
7320,2337.930055234774
50712,3209.9483300251995
11272,4684.445636037268
5396,297.754717527052
48443,1480.1644255318024
16948,5155.352808533195
20815,5850.85742818401
45170,1753.4476502407197
4,48.60980116869905
15814,5304.860172122659
16270,7919.78242009657
18339,7674.225345008996
44865,1736.3413761842894
927,1934.0318883633227
6013,4403.72408921265
31595,492.5511013169489
13653,5879.823252626498
9040,962.5236714042549
26152,6400.865942387911
10166,5621.424736613377
1599,6520.968172683541
4890,3141.3232293706205
7836,6470.5596313733495
21895,5512.221974078469
45056,1848.5268615368586
13059,4610.057152694906
15813,7753.5429578200565
35397,1905.282483752675
28912,513.3807345698297
48035,2082.640258564843
43439,2069.936222892884
50404,2304.118410761923
1498,5004.072108718181
50133,2793.8025018821027
17204,8134.360504879547
9301,5008.214662340302
52886,3020.1236047532147
19241,6623.400649671032
35346,575.1511067860956
10593,4771.547641344727
26262,13477.261959433272
33981,299.4356640905353
50075,2474.9158967611475
43944,828.5200069786806
1507,3450.668271409875
3418,582.5302593467131
32736,302.85773312376114
9829,4982.749973047603
38710,910.8863008731969
37859,1235.4964157794711
19453,6848.882376797528
12958,6882.089684392395
35149,633.7294959146675
7475,5900.741498698446
37619,117.473393127304
17860,5551.266180739587
41519,605.7829594540563
25777,9445.992459306864
33854,530.2865660015232
50825,2869.517202806597
29836,-134.2144596363505
49722,2775.276572611423
9462,9356.220044068217
26350,325.809727566746
44749,1402.2848838211066
36306,619.328083729255
30724,940.4798388923191
23587,14248.094330942731
5148,4188.89101226721
10803,5615.017699922917
48131,4531.653769359837
33883,237.04989349103198
22411,7296.563559066204
10371,5299.522316153376
41982,1465.9698386124182
46978,307.9261791987374
46372,2323.9496479622685
40485,1389.658126823615
38291,699.1547081460667
10504,4709.389663503658
8370,235.0386804172922
48083,3298.0640094920673
14164,6916.112310323522
9634,5304.4626789012345
42485,1616.0783408912612
42151,1725.6991039899076
6573,5999.226820211245
51477,3420.126124557464
23480,9754.939050121044
4165,3182.5630961325733
11192,5430.362189026322
27709,430.9178994756112
13709,7007.408716553784
26455,19245.70461525043
6875,4878.381339866426
53688,4117.07330033317
8675,5703.013384691347
48774,2843.880271421258
19664,8884.410526612373
49636,413.08413832685255
11077,4363.473255141078
35977,676.087584843368
30525,918.4988131310238
1661,4156.699812856146
44042,1535.0225574417018
27443,15003.416579211316
23015,-23.764881692168274
34567,1243.7796575334032
41575,2415.9671586435725
52594,2976.1711698619656
40564,1186.153663162415
12403,5969.691033593457
22014,9604.730715479893
49632,109.01358605346468
45011,2525.786277565363
4829,3178.4224217366827
46552,1700.5708049453242
26733,10586.426371317752
16323,5991.698728778772
33640,738.4201945861168
12690,301.3241429117188
31814,985.6322879322215
51549,1882.351131644842
40098,352.73412042506243
4157,4463.658892452513
16039,-30.373666233819677
2574,2894.0898507820675
2996,3867.295421209441
30647,806.0756364400804
47833,1777.6446091496546
39455,773.7477949600288
33378,1230.5400758245123
52572,3241.4483514444473
33777,838.8612400218117
37760,985.6564057499381
26677,118.57862404557818
16677,5357.033769400339
37288,-140.14162862554804
4326,4174.016245360035
3735,1007.9042309526303
27647,14755.964919955235
21362,363.2379925811292
14737,6315.705793642979
10901,5369.733667270579
17233,6377.9998494456395
15497,5177.275735670353
33764,854.1760817175455
20525,10212.912942983981
11504,5152.816254769186
47818,1609.3571204177133
8578,5616.495453761308
37057,965.3133059780448
20727,604.769091455204
16114,5272.6355376220345
15204,5109.356850601582
50218,2855.8600044535706
7168,4345.94917436035
11097,7227.6501798883455
9804,5335.805255224674
24702,1047.8607557370524
13352,346.1238726189731
20928,6853.283661832962
40754,686.3987159783646
10324,5608.426044431459
19321,7245.958749714073
32181,624.0457789968132
45873,1643.64355517699
33530,984.7284576423299
46267,1982.3070059985403
2616,5123.606144117068
2408,3134.0811348407915
19973,9451.682876570805
41058,1713.0535942500683
21688,10193.833676307022
37294,1681.3986112190687
12613,6151.158436625648
13293,6746.161838171349
33675,865.9965959478759
23912,5505.94639533225
44052,2059.617561928124
53210,3470.3702908509367
33156,-49.882250208200276
2286,4166.705576873741
35786,774.0166812030111
51237,3124.5415015023136
5990,4518.878819264162
30627,192.64299555214893
19114,6826.588666319036
3519,4250.886273758188
7251,5347.7096209351985
50554,2838.7473477558488
29358,264.1489587071119
38385,979.2561173141075
49982,3183.5480094117665
3030,663.4860386600667
16674,6618.690031490374
51277,3540.5726268084
51244,3190.655077540796
45032,1858.24403658944
6425,5480.497863350174
30781,439.0516146219961
20986,6582.362493979204
14092,7136.860716852778
33668,554.0004590205899
6095,5745.102033815905
42586,999.7889316923684
53562,3062.5819383310045
30894,691.6044149031768
32534,673.1546308544093
22944,9781.432645006582
35981,1135.1631632131684
28240,639.5141270638305
15400,5185.06008771067
9750,7600.790733424577
29537,975.1109395031563
10678,4396.079424046558
7772,5041.751977541995
42158,2028.4175050541817
4032,4743.332024801692
33317,500.23667197261966
2992,4477.905575515086
34838,459.2042182123878
16332,5308.095470489317
18621,5612.059775632657
26412,11165.70703876019
19432,9183.010608474533
5712,-41.7759440421396
52523,2997.603695118931
31938,559.6036695573639
8006,5105.260367013396
17108,5086.487734919607
45727,1797.140761328341
27970,185.10023213902969
29522,1122.2245427027156
45514,1786.8841613405348
45771,1771.0446596642214
35675,1055.6845966759647
7841,4499.736533606592
8394,739.9171284748336
36137,709.6106219606627
11810,6399.050840297747
48786,2040.4752762705575
24138,9644.008475677661
41411,1604.273747980751
47854,1847.9157947947788
34061,721.3116940806576
29861,562.3374677575084
2059,754.001172424476
1126,3732.066930371886
42247,2316.794449717876
24308,13321.163681471407
4168,5694.746736816993
31997,125.55914993221813
11092,5283.031458870726
10089,5200.295234118463
19393,9814.66346429293
13585,5850.152300940075
35838,868.3864740701356
4503,4069.6860311261225
33056,361.88229130598484
2780,3396.5945917639
10996,6221.303061637844
12088,7050.349505240596
4097,4076.5729355178446
16228,5244.268917471089
29728,202.40035860354328
25238,13906.533452678
29310,661.3300612972671
30605,630.5673384207585
20728,371.39617276803256
1003,3725.506488175579
41572,2105.0347594092855
39319,1502.9321483965941
5627,3107.3925540946075
33677,697.7091072159346
23893,10489.524509711144
30051,1366.5611779271312
30046,957.1024876060983
3016,3234.082134960696
50772,2578.6085512574828
20406,9462.261764171231
1219,3669.3859155267273
22675,9570.320177157235
12656,7142.5372032551295
52678,3023.1123583347435
2984,3772.644573861682
45521,1494.5337031994895
52307,609.7371174321888
13618,6892.217677401755
50941,3209.070621879706
46726,1468.8373395963645
3609,5269.4004330948155
3214,4619.798321654598
26126,14042.305783546457
34009,980.8254745848135
17466,15878.369700952848
41581,30.22061483244761
25543,9486.394472435251
26151,10184.8432425731
15331,9017.931514389717
31991,36.82731257251362
16425,5878.4128494098695
38269,528.9780414927118
21014,10294.372814526232
43654,1811.0660963914015
21463,9351.435543895752
20230,9688.794820240191
46272,2140.9266016363654
26922,16095.286173841123
7845,4732.578062449091
39654,825.5533727326547
15297,7586.4021002576665
48608,2157.2128601020304
50980,599.3167127524357
51008,3228.360870014949
47546,1658.4971855704644
45808,1344.6117126837853
41242,445.22927235859606
16933,5166.800799843406
39935,-97.03383240356561
47637,1908.5079890594643
9313,5928.709302010968
4144,5132.1854826002345
1253,3678.333991005722
2273,3960.2296651097276
36076,878.9775713439049
12465,5507.529249112216
36248,1104.9359863735954
7267,5418.765258844247
15978,11522.6189097832
16256,14013.66557524341
53112,2062.306234362055
39921,1233.2908092354046
48192,2837.7035900788396
21707,667.1509831564144
36151,484.4408153871518
12710,200.99089034541976
10964,5894.334133175713
29094,903.2418946105281
22723,9479.529756118018
50645,274.8854263961766
3803,3019.051813579121
52232,3240.9146983696664
39126,1304.5027220066331
47435,2802.0714004876536
4828,4819.164479670077
43259,1426.2288582636138
14097,6893.571133837329
50313,2876.8490627142564
43914,603.165928826973
49220,1348.8883347030605
1710,364.1016348722078
3697,5602.122977905019
46009,1849.3818626111533
32719,227.80620349842866
6225,5459.019466553329
18457,5742.35545659727
6930,4735.749189992044
17293,6502.398269489751
37659,883.3143567233747
7340,4595.2035039109
14786,7178.055823461869
14363,6722.693324358395
8557,5432.207528017447
16841,4852.540211974241
17713,1192.2972566380704
48997,2358.0581937846473
40225,575.0269848321805
20416,7510.633603983004
6132,8410.779330585643
46422,1861.214568124291
4207,4663.282362636626
46274,1163.5211237568
24645,13682.315082858417
18326,5235.591968420034
31465,457.7319074021689
23670,10058.283189908037
38277,-91.79372199499994
33882,128.87153313390445
32156,641.6496375403913
39505,1721.0483066012603
25586,14071.432237537434
2820,5034.0447103367005
20962,10184.582631933557
7613,5151.231508027073
36789,783.9827808731134
42686,1293.1216101847895
25944,9354.06085012627
36290,762.5011858876642
19998,9988.41611074614
36259,1270.8670551180003
8279,5459.041844792258
51742,3031.3615542182597
47206,1770.1250055505952
47134,1959.5223479229971
38539,711.0808459692889
14935,6993.781828579591
29013,470.26464435387606
6496,4007.905278114289
19458,13629.150189660255
5370,186.18349710516486
1483,2883.021130646608
47698,2294.4352999702933
18389,541.6136335464253
41385,1067.9074778107351
469,3149.3484709379227
46354,1684.2790850609526
22848,8926.558375201854
17583,6571.240964864408
19331,13562.771865180512
3104,3903.660401273686
33773,1592.1512078384258
52363,1670.9475526969472
46053,1755.6936852964864
10608,6278.971923199548
37540,1144.3209333145242
3653,5609.438607203854
6985,4990.448405196676
11875,6026.930203914775
18903,6632.456869896838
13290,7053.4515177648445
35662,2126.1412752137003
1298,3082.42839322886
34123,237.48517648833513
930,3578.973830703766
49016,1429.2626780490682
23428,10177.605304235525
8481,4792.539557178505
10311,6002.192062101292
44701,1314.2196197652484
45831,2507.804535548403
33830,1095.3342920581526
49541,3338.1617668900653
25776,13709.388396198057
41207,1587.7416471995493
47084,2468.6916914295944
34453,443.08285743514716
15680,5410.609147068404
7422,2713.9954084134297
31723,785.8774018226977
10587,4518.878819264162
22397,9890.050426162728
4580,4968.461783023835
24012,13840.319280113003
35601,263.7642445041856
27162,13396.143569289892
39507,609.4301871645184
50686,1913.3669169405985
33811,1159.335517434145
33079,884.387434733384
15983,4837.197878823283
26782,9742.67987827628
46502,1624.4854456956855
10741,6129.38762815842
49399,1436.0557341689127
32187,1189.2817747859117
26652,16340.92050921263
32138,219.30619003524043
43639,1345.3521910245945
6423,4540.287467216298
29735,737.9065215273295
35910,1118.6783550849286
19967,9119.0076655853
6707,182.4283368778706
11823,8070.496739928758
30574,431.7162826011263
6821,4268.028838524606
27290,13504.706643849942
3308,2941.4328825079683
28137,1322.9238848226232
19434,7135.081905472602
40982,1372.6492648410167
53014,3681.850954633861
24481,9452.909600599547
39380,946.9585173896339
24098,10796.189849365512
39376,1909.8486480860047
45231,2157.034031552015
24169,11681.117216042368
1138,3029.774562636572
33620,447.6069408075091
36229,1030.9269275893494
9170,4206.732456629099
2445,4331.407135687587
6072,4480.057433466705
50178,2564.6112087742295
33738,360.79824476471913
17363,7066.504934933397
45120,1963.514101837569
23381,442.162597195289
10583,5325.069727148721
19825,6128.011270812209
28496,453.2448963149254
29020,676.0678637307938
5921,5606.768369046573
23677,7048.312193067613
43212,1925.17835560182
6779,6311.817088669855
13053,9357.98829822431
16591,5816.313946587134
20440,9573.194074518397
12179,4946.4876763114535
30834,744.1980958711902
51960,192.76651137983936
47405,1405.9466301288485
3645,3896.366210600667
8241,4895.8245965612805
35235,647.7262322716961
49423,3064.2213916692162
27781,482.62536607418224
31754,927.2205360708613
43503,1185.984433832833
1621,3603.9488592353264
30708,576.6705943626475
26232,10150.613425762607
44197,1884.7696126093397
2564,4036.5503653381093
17227,9320.436693810758
12261,6664.596889732673
38310,1392.7343644262764
4155,3394.4956287684035
37113,1010.1152805248748
23709,1048.9032265781389
19045,670.9340004522783
48069,2160.008719279129
24808,9533.352753177145
7272,5644.34457814809
39969,926.0229201451439
29211,680.9305329951312
6933,7569.566952629173
53557,3058.764875164732
10253,6151.244009294094
31485,538.645346851139
26662,14788.404673715864
25419,9742.56726689548
30813,903.037295793536
41301,977.2251831277972
30616,245.43651301867067
27853,692.3036188559818
36728,711.1301095372146
32455,641.8351639123175
23292,13251.128872045823
15207,4955.171979743371
43070,1660.894246299682
3095,4396.903383599609
4413,4809.920771286936
15031,132.32643578508214
21741,5416.6327747823925
23976,11111.682641072677
38238,919.78970332885
24242,11459.992930366403
3003,3198.1604030554554
31183,566.948600798667
20907,12317.559089184215
19550,10224.185303932783
49802,2050.476727037527
6204,6717.2046549456445
29598,563.8990546855566
50147,2677.041586462663
3788,3253.8287574962487
7063,703.6834529714652
22392,13397.546289293387
2541,3455.153019267018
35677,991.4436289614787
45299,1337.4081904845807
23955,9658.459517044339
21228,7190.182232135929
277,3550.5729661883524
8607,6889.865395215937
23948,13903.910021019088
34868,158.23696064455362
15699,511.2610479170071
38319,2329.698946405104
39672,1038.2934729053704
31630,714.1401483611953
20743,9731.423494534582
45953,1857.9356430573316
44868,1837.005575970532
10026,-21.452805895703932
15520,4868.553428004661
32030,520.6082921118432
34835,157.85224644162736
33618,46.548019300575106
49523,2026.1960746863733
9594,4064.6714207731166
1486,2798.95367431434
45780,2061.463858922896
29699,788.7127498983864
4962,4197.5959533796595
33121,659.9015710267959
8570,5882.0008624545535
36352,530.2816282341337
52443,3048.212660663321
36654,381.4092911664811
13120,4628.438299285983
31257,441.8869626976775
8659,7036.406540521166
21184,9786.165816875073
24513,14050.229475238208
431,3236.3272487938884
7220,6966.561821207662
50098,2766.4819026382793
8193,5298.359879550628
12477,5319.51355373084
9059,309.11393798021527
41355,1149.215212292529
7201,5346.697039772271
22460,13006.767910143066
43945,817.9057498908442
36997,767.579754834398
12345,5056.99992135882
45770,1974.6352837295562
26689,320.8832956804763
4884,5399.578041259914
16707,19.83366828742146
28162,437.6475893920433
23008,10093.166278332175
33810,521.4693239500048
16125,4862.7464186165635
20275,6989.843841648006
7615,5696.935060927499
17448,5306.280002785814
48448,2719.975803323363
27900,602.4045355116759
38268,454.078630537304
20718,266.80228004417586
48271,1663.7449838467764
16222,5838.571546459167
6161,4262.369616165273
47152,2140.1552756137535
18391,6420.128193807142
41180,918.9948702693655
42412,1518.053378197128
10742,5775.275443672497
3493,5256.127374860665
38152,2745.4440564180113
36428,665.9003818228448
36806,551.0715031859108
22895,9939.543992223254
41251,638.4770992509184
12986,5049.065695488143
2432,5978.963827034466
14128,4792.21126708492
31701,614.3517821488385
53936,3141.7795669898624
3585,3826.4634331190937
48514,2272.523865015719
39694,1750.8714137386778
3219,3302.015104274422
10791,5467.8336454090695
19388,6079.405205957046
5048,536.9765731799198
36578,954.4234143925969
31052,1038.1654536626193
9024,5743.470874471668
29917,780.0982137017054
33462,766.7930393403694
25742,9678.766484144227
2741,2507.6202639702096
41649,583.9184791434673
19454,5802.446169085973
39653,1243.8163138567288
23162,7830.206291290404
12347,5256.841161711922
51528,4292.735803824013
20586,8045.942697919565
1731,494.2044030418474
9955,5763.029069236776
12136,5986.676171654595
29036,975.116382531327
42163,2075.631735962197
46071,2648.5398012430887
27035,369.8187620162389
48239,2035.170878435998
42830,1395.5455946842485
14250,5526.097087569959
44801,1608.6360159666692
48243,2372.314841680989
29862,537.8949220670911
21532,10698.947135531418
35441,518.4312884100145
31056,1151.880219651608
41619,916.0762768397144
39076,930.3977358133743
913,2179.6357232758273
31808,1212.366532399592
41474,1359.5862668425725
16145,5298.920242505501
11647,5819.71862766674
43953,383.37685914937174
41703,1554.8366839823866
20199,13837.403455174244
14421,7123.664780234731
25779,12126.618710762697
